,Distance,Orientation,Displacement
52,59.20265575057649,21.748461621088083,50.247198743153454
53,14.592756811709688,168.6716844503972,85.39511109649415
54,36.45334454460684,86.51605321384375,84.58682878224653
55,43.59151316984223,22.888563416188966,65.48700937498191
56,44.10917856634124,113.85043916176056,47.50695396037092
57,50.17644604942231,76.70435050136172,135.45693325109787
58,27.905460219425887,104.82168797174282,77.06696814094113
59,53.74199032268301,111.08543418197614,86.25278673923627
60,66.88719437103939,26.65265403793539,70.99863784411099
61,95.65641065710331,124.77660043884977,17.784717472556803
62,39.73160514374514,52.754041596221874,93.9317242596263
63,36.428268025556214,15.91763830488475,85.93083644738326
64,59.763013366868826,107.8183810428942,26.9885200600035
65,13.045389132972115,43.96220601228017,84.11290288802027
66,54.65513583618426,159.6307728514391,142.09596316216815
67,37.46197040599186,113.54015563029527,91.29406234188336
68,2.9929329239685027,2.217523259948251,124.76513747248767
69,61.72009300690284,79.15905318271,64.64290897701541
70,44.74568855072562,112.57192494621019,87.74321601359173
71,14.990660964147985,39.30688582814378,55.01788409131559
72,3.6341867047600553,57.102328339033065,144.61127101313542
73,50.45696524334109,9.648199132504777,90.11796600967428
74,56.23181579424406,58.21351318683285,4.160922446858076
75,50.88234659084234,72.68049489327989,70.93633895967764
76,42.363623837168916,151.16291119565128,77.14498483253558
77,6.186662317946607,102.99285759776345,44.9045857476692
78,71.75803338395208,117.32047340962383,66.04551525662785
79,40.81135321252144,43.88065163478086,60.609906228035825
80,29.336758021082538,87.28912300253529,137.01916663998696
81,44.671316689464106,89.73711718834222,125.01733674060524
82,35.47004427330272,80.86460385037626,74.62089675148319
83,21.886500927532474,141.30127143411974,40.33512000001923
84,49.50388887325321,16.62906142034502,43.1973059083856
85,26.92364336211051,60.19485097236367,71.91093374183761
86,55.25703102936363,54.835447004975784,96.06425517381673
87,39.922631408640555,99.04293414264406,70.66362140259301
88,15.332069855038842,139.10191547822794,129.63099378539533
89,61.06322311295508,106.27814763812557,97.68699698795184
90,33.39638755883093,109.34431216637735,85.86701358839636
91,22.73173116569594,5.042684749703643,107.15044690891621
92,42.666478721614595,103.85082774590386,119.95584309653962
93,45.11741084616997,96.24459642227269,62.91688499998558
94,33.83520534851274,103.51201952059687,113.7855344812615
95,48.85767145822232,82.49762396985862,56.46512104042186
96,54.76245008226673,74.98837715584395,160.91157311913383
97,72.41938961429871,140.76514380142007,48.52402228059287
98,8.13582294743557,159.04585976314866,64.89604827408864
99,42.441935791564916,109.39237879686118,63.38773180140612
100,78.00379052208709,124.55081313644735,76.30643423174112
101,50.89991633081032,69.93488682871748,50.6441628493264
102,27.443579532400587,39.82072301847467,59.99650424974208
103,38.81609120231745,75.98227253650091,66.0629795725684
104,47.0689039190083,64.15219497030611,50.83527016347684
105,48.77443782733246,73.91207914566718,55.52712737580964
106,63.55491226111873,39.88582249462455,131.24657966521838
107,27.836992649381756,101.01234260475326,29.98911321895144
108,48.150491736553356,89.62301313511745,42.9452526024803
109,47.89752723144684,72.82798838657821,16.627078858965817
110,39.205588160716395,134.89867175097814,124.2683700858263
111,43.21994114062442,177.81800943770324,121.10262868959225
112,17.914114502993794,66.30328413958108,45.636610707989796
113,26.24169078340636,137.68094939719555,34.260676136205085
114,47.73060771843373,23.555758132745535,96.75070350519346
115,53.90400890572579,16.042834209344925,52.36331148675552
116,57.471928405060176,164.98884329129427,25.38023088877419
117,7.9489587805873425,15.246944579608142,139.33031925857972
118,33.45442510649655,75.69175238692621,64.6202845072846
119,55.943814010117016,54.25376955780481,153.08406348824664
120,29.060660543337455,158.35260176491863,91.61494683950639
121,65.08757520976651,44.08918896163403,12.730718459148482
122,75.41176328730735,25.546977434924536,61.91980846300671
123,66.25024416462279,112.22790259558839,80.5274944284237
124,43.549522179431555,90.67479581283206,69.60807520497804
125,55.3362628674821,164.6796609206417,161.96538746318646
126,54.573294562928204,65.17999583834732,28.702665271378937
127,69.63518017343243,41.19799992319888,123.5515104976624
128,71.92042826593628,60.268144993046974,57.1241357247999
129,58.589960417723404,115.5916404041981,43.611810468250084
130,68.55043592616373,82.93593039578735,73.53431419732013
131,52.39422405246199,59.62666279204393,142.79397148693724
132,36.69173479011119,100.55940272627093,105.36465662297523
133,3.3124307293586086,28.11556366301864,99.7808934413375
134,4.74020113657363,56.49971148042405,76.60610748854609
135,71.4514367835753,72.8832468154016,116.58331747134794
136,36.9746200756988,87.4326531416152,126.23150464859386
137,59.49832919261905,140.68810580372286,75.06380331639016
138,19.814774968339556,92.59884207350864,48.333938328414945
139,17.178121941648843,119.31484674457565,126.00038476149012
140,33.70107462768766,58.893897849311394,109.95815779446984
141,69.8465811090491,24.324461409121483,115.18548005064098
142,33.21413139030488,124.4291160067097,146.80379003747188
143,44.25394598856491,70.49225810827741,27.818404234076098
144,54.033043101741846,130.5928183124372,8.107207790056465
145,41.682410777801195,40.864830471447675,129.50187160701265
146,44.555281481535665,61.72952656155729,59.575406475821296
147,39.554122543327864,96.16999705048637,80.21761415266948
148,37.49048764095288,49.54150791797495,74.63084296695196
149,57.28397392344953,33.231939467193286,131.29684078216624
150,59.56514677619278,81.02540352205092,92.54448923852644
151,58.192491999404275,136.10120887375803,119.39704305937322
152,41.15569236187357,60.013734456942885,79.86070301690121
153,66.42887471467316,52.363826855206284,39.62884727379791
154,74.48093939215825,158.27109494548108,115.4568444897476
155,42.487572391494375,59.92943170561364,157.93534675486015
156,57.38241988727814,97.68584055206703,133.01693246772825
157,57.556316549254944,92.57855944341942,72.30522241707264
158,34.42348152944023,117.12695265781024,63.683202294485014
159,26.267197178790024,53.603643873917065,117.1894573545233
160,66.44279476799882,131.78144057564901,140.52698471945956
161,51.19025855703627,34.98011820470664,70.39524466060865
162,44.09865411063709,140.51695672207998,71.33680770934413
163,46.58089684450433,52.22819100537054,99.4335899808673
164,64.14647576727705,116.91824211676969,93.56905725084151
165,39.732884815459336,63.03345039385722,131.1292903632019
166,69.27914539670468,83.74125192778811,95.67059911956717
167,33.46064179626414,28.98714067654548,36.240835196497564
168,49.1283356825346,81.08775210895838,138.0248959720404
169,46.485727452495155,105.80571245500927,32.1203886493417
170,68.80744279498447,36.580926147482835,94.91580052651928
171,23.133984156180492,124.14184974767036,148.01374007914313
172,42.385220953573224,105.99977825953117,42.91554253712265
173,35.64260178241152,92.11724732942436,115.37770855707289
174,35.76764796895118,136.13444837399325,50.40357661546724
175,83.16441649874334,138.24289835281544,76.10982682122774
176,52.39867983432402,151.82140655552564,102.95757929142728
177,36.2227624916181,57.26040714958909,136.4623224751051
178,36.89907092606696,97.57066180098771,119.28861021781105
179,33.14396484572428,91.41656693217512,102.78511455415767
180,36.82672918745859,29.237150282978774,75.86152112402361
181,43.703275371737945,100.20996666663613,52.044345454959874
182,34.128329097443284,59.80604806525492,95.60911822652974
183,59.61505167911594,159.42500828556385,101.50228894299495
184,4.649403309056745,96.99363216911424,97.75424159565914
185,57.31756512982266,48.86981104223228,67.67815582934722
186,49.90717053286667,98.05189484435947,66.54164781449
187,46.680270301951374,28.336156459167057,102.76604807959403
188,62.57619243433878,29.663003970938554,113.22370155090925
189,61.24579307523573,66.82944961196922,113.00242847201484
190,30.470679443183357,83.97023787396363,95.7249255485629
191,34.74502518653585,30.681947662252227,108.51552696192574
192,32.90676095913817,86.86086890762171,77.19661645317443
193,54.48432336411403,101.47729386408106,97.6807166535645
194,52.599355748514974,28.639006169248862,99.50447848632103
195,57.876907094821746,87.73854175344758,15.666404390402416
196,60.706853709182845,123.82627205414775,67.486907459697
197,70.62822285530777,99.57858867417198,53.422893140426304
198,37.573767175427015,93.55335341215513,88.13412719435827
199,2.9929329239685027,2.217523259948251,56.49633144129916
200,43.18233385811367,21.925667115408096,110.62271979453524
201,36.87788380488937,63.67414168660412,55.23103877887822
202,37.068697025010096,88.8327326499033,71.55099733588249
203,51.357577727768216,62.26885561701239,125.09552754323431
204,21.75595645185346,109.62411136155566,118.59663310974467
205,59.874090304774775,122.56334525121471,152.57916974195783
206,51.752175525252326,101.67983536637622,128.52687071412748
207,18.457919051097374,74.24527435088567,155.93690892513573
208,46.406171284091506,107.97071470224617,129.43824984685054
209,55.38848155604513,34.29650900420485,91.2032087850617
210,11.848307179246245,42.08795500882607,126.9060711196149
211,19.99249570143971,17.732755764470454,106.09269522794588
212,55.42000968941368,133.83891854306944,88.60987232554201
213,78.59789594358067,88.51678347962591,70.84186725294546
214,60.13962735807094,97.17219329618935,111.67039598774353
215,62.84144586986541,148.70674941026186,17.355424225303036
216,70.4515986353005,46.67801661664839,64.94196801384534
217,35.00410788788164,62.662824351629595,19.78194169812137
218,33.165126407977674,53.41331427595061,116.81569421250572
219,42.801093484822516,41.08715299747203,144.08742274748604
220,49.241325650796384,163.66815220660598,100.07161085004539
221,51.85334026904947,33.81315233814652,89.16333737539692
222,66.11653060188416,72.19961642243732,94.98611793353417
223,30.027415686400744,42.90308257951579,73.75070070580077
224,57.43200271672102,85.71124762320466,20.08402317485817
225,42.586196094223006,108.51405923007019,164.69957055162723
226,48.43366590073728,120.15718389185409,59.09912141997802
227,64.98182086578963,84.80932233301918,52.71645471955069
228,69.51133475947537,81.68764051458649,156.96542886202494
229,77.75119053349684,85.28014005840535,151.22449759456424
230,23.07966755748225,131.68165779641512,112.62200590067852
231,39.03936211965369,129.36972792317118,85.30933064746037
232,50.160895752126414,59.788361595536486,131.435861487207
233,64.78545221836164,115.92722258594236,80.20675294092692
234,56.188543127891414,31.30936621544003,78.84417018409103
235,43.781651992969266,33.03003963667465,28.866248929613608
236,59.962045065905855,109.71545300829791,124.41392223978683
237,45.92587225382007,47.02121166244741,78.30987138482452
238,62.52065790876967,73.85507734110607,20.814002392844873
239,45.03461536348093,66.25695409355184,76.06410281746732
240,34.28546095664025,118.11741119604046,74.00791583669577
241,55.24801241868853,64.1750408540849,128.7327046810805
242,38.12530995952292,136.1174124002706,154.36003787088848
243,56.72188367191059,88.00521355862617,100.6338556668673
244,53.08505868661656,16.00007209267292,158.71778867260423
245,46.39840243532876,39.595951440040245,64.14096993965074
246,65.32524926024162,112.27765067100682,125.39109329194267
247,7.4291232640356135,104.27546111657242,151.4649635778
248,38.06249707490712,118.56646627243599,42.93870191128873
249,30.97375512053881,112.7303823234758,133.83875205225644
250,68.4572049357626,45.15623240074264,118.33727605751429
251,44.82691335509165,51.88581506325623,67.35999142026256
252,18.721641929044875,97.7654105237834,139.4901715184295
253,49.69624381330497,64.73180489373128,80.5278828192025
254,42.45961056375983,138.01237206189802,88.41429623135019
255,55.18259117142071,79.28393551480852,137.387043683907
256,45.11741084616997,96.24459642227269,146.6093520342605
257,47.57838447588235,118.50596071899238,95.50157681060126
258,47.7167563139909,59.92558015261602,30.29738873627595
259,52.48957722380101,159.19150555001957,112.49579011772309
260,44.511150169017306,35.74219107470401,98.09625568652899
261,118.74620418079313,9.716575420373808,144.71384206019275
262,16.444868901421398,63.97600546573559,120.46014233494293
263,26.09957933434869,84.08911441427311,35.37908343681834
264,63.187808925614945,32.760393402055,99.11351549171322
265,4.422556825694727,132.32031403494685,120.63123491519491
266,39.006400172944694,76.26234650552803,21.687626729861805
267,30.364287816603756,118.67234942027808,134.06630671498755
268,45.373238856567596,141.27251735180116,71.1445141347581
269,66.56415896225928,143.17851574179676,89.57160743580222
270,46.228515518947106,37.739102292605594,101.74667324863351
271,63.64241077424991,28.726959496214942,113.04359628967443
272,45.70757755204226,50.36793830073029,93.32476022559717
273,47.4618740719103,81.70502137713409,150.56977876867055
274,34.23464897482325,132.2550009474496,83.13588247051489
275,75.5480764285824,59.94520847350323,93.35855387513467
276,48.426435274841424,79.77868724641554,79.49590231825829
277,67.12112055481221,35.77198404933212,109.00536907210261
278,45.75796140125583,76.11918174926626,126.45088108445441
279,62.0941647445876,127.3369488275266,68.03801596165968
280,79.06395116205873,55.22202408669491,36.133306096189514
281,70.53002366374916,62.391480715476156,152.30608697137666
282,55.300311883511775,98.62089632382109,118.39422911319599
283,21.228506114069763,157.61969843772246,72.43220845099144
284,10.441591490591488,80.09376536419677,103.64958105331208
285,32.548889240048126,144.83411279956803,53.65151750671993
286,67.99682755032747,89.41753798192944,35.516866027499624
287,35.800185888438165,146.0154713297887,91.02277212903591
288,42.98540263519744,85.65373307265173,89.81415468966134
289,43.67899269227578,154.8949595023313,29.68327966708742
290,60.21304772126448,45.86440401268488,162.732839965401
291,39.809558487986,30.585095157592693,51.077910762270456
292,52.99659564999868,37.85540480723427,125.87710181616096
293,50.63641178466762,92.88600381642333,31.825987412162377
294,23.054254610184678,135.8589227318973,85.55973260416361
295,65.48207127604887,77.26930083262798,56.01716731741831
296,42.49213240168278,102.7790482139269,65.6210779719645
297,72.72782856512214,68.04193469766467,141.97201733003953
298,46.562011946225454,64.42922152652801,132.99415948953725
299,93.10961761113929,141.79320278421247,108.44677920115653
300,107.3163936766584,81.9846693944537,125.95408165590509
301,28.40084865735559,115.91892349862353,176.42306858285232
302,68.24654469341473,165.57338860154888,7.274126084144259
303,28.244340869548896,16.774250529247734,32.99869653191443
304,94.41102987624619,90.11463705227115,73.08741002217879
305,51.96003597497946,77.73487474551538,121.10227790256285
306,49.39975559124831,25.11097841043676,29.010037397600193
307,51.870213387881996,160.451847029964,153.23692817137092
308,66.94660851617414,7.661497321552433,121.25558475020787
309,46.16598850886124,44.72143661392208,128.53388600201998
310,30.981633929785858,158.595472333366,71.08478500981194
311,16.31227315133765,104.96582537331302,142.04236193029428
312,60.05367688470363,36.99641188193316,28.305025048986458
313,37.499185661302356,70.81254316141926,84.75515957089347
314,54.48407018958902,66.91286795241275,3.1715229181236007
315,62.46059557864985,167.69975939873004,57.587045376099496
316,33.53561938624548,90.06198029271329,69.33583093468633
317,56.68601126309406,42.06077299838157,48.13436271543493
318,60.89623177239881,110.04194339280407,42.715494102086524
319,50.666203484013735,10.750754574476428,114.67232639534888
320,47.32435081829286,152.1496977592205,79.84824431563317
321,55.38671638611719,49.73730368474598,109.58757514863147
322,19.32437027680866,122.6451490018301,35.75219260416414
323,52.756849506361746,112.65126426783425,23.90923113607872
324,41.792995557114125,18.395265502655867,41.944290214036236
325,47.10934034313808,108.71781042361496,119.53896354828161
326,33.70069638504478,24.224594598766352,40.31063198871506
327,55.259496859862736,70.87205474220501,90.91393741608937
328,66.30153703883833,84.14490659315767,80.87738038524373
329,79.66191954452124,88.61319273930438,44.998592578702606
330,70.14451264259884,154.10397276112585,87.8385749708087
331,59.792601512922275,79.58699006901462,53.64302647751415
332,11.414148259265831,2.534099475636765,138.85648905270983
333,31.394400229457325,65.64788987876196,75.19099013941006
334,95.46875586441485,146.8220709349803,70.9786922232842
335,41.94478399142088,121.0272660266856,150.9837681173772
336,27.446726984060728,95.73772613799501,77.64705316194187
337,82.99299919144305,153.02248382519403,167.02036073467343
338,41.873899015525296,84.45908530924201,70.58577538076875
339,58.354343868631716,139.7357347635988,71.8651553410582
340,24.242609729080606,113.2874714663062,87.96620684474958
341,58.78410950809162,35.03812834068963,85.42568348550209
342,60.9478387844634,143.83661680985972,126.49006186475127
343,19.312348020244734,65.16116584230113,128.5522665647333
344,65.53184605339935,132.29637009795005,9.866676814121114
345,51.277963268938706,99.96562814552934,58.66128303522289
346,37.01239223858661,17.27690865195575,84.23350160840835
347,61.79543620016338,109.50159185832274,161.47739831495585
348,71.12319409979479,38.73342754880411,119.51884139791723
349,56.40944303288039,123.78739734505183,144.3899394698817
350,57.74138009648692,55.471768665455556,165.26502552344232
351,76.30584681542939,20.78337213998265,76.05663579788155
352,64.69905054160766,96.36214220569566,71.92244453227913
353,31.88587662174257,175.0449708920749,77.71308360281972
354,49.6427146459049,139.20134834820445,103.4971962242758
355,38.548654760401654,145.09665531648253,109.0317434871129
356,48.912014364718374,66.96638269895212,115.2227323881815
357,14.994909872818326,116.73894564057535,112.1557264096998
358,9.853702406884857,51.32894396171656,114.92084172816769
359,32.541463924089676,70.39315548256168,150.52913992765514
360,41.26559372084856,115.09046805705489,96.86468489316235
361,69.48560264075066,128.8246049262375,114.32012071797547
362,34.194049756009754,84.22835369184416,87.51761905636735
363,27.30968684394489,60.59644071462684,122.80771289895979
364,47.43389221039207,32.45472895504206,58.793927211586656
365,36.39018176337336,107.57603701302618,131.66315738156723
366,38.85839811444608,126.19007808867119,45.65331429970105
367,46.29400596063369,81.47909503290444,99.1588957128125
368,71.31737381665926,92.31192484258656,103.807136600784
369,34.913456194801476,108.33532224217454,137.1190737778012
370,28.23492829674398,77.05896690523466,80.8989077093897
371,50.635281194041376,72.51234978276781,156.80368483821218
372,27.92038457044374,148.0050717745975,115.4316134049391
373,70.56951783106199,65.10290717868867,126.0637695093246
374,47.39681566942945,78.44355068219797,142.0926563221518
375,34.157903333829765,106.3750787711574,56.53802962025297
376,54.85615098621824,51.751430150748924,119.78084108379008
377,49.64837713894914,92.47079181151142,123.69661592487745
378,40.53746458933202,123.6655205049334,154.62329152212797
379,22.85376939170973,11.166231608406719,124.91038097102036
380,67.33484998069395,118.20000994523069,71.25674233406681
381,45.83051740153609,133.39202838596356,40.5837905929772
382,57.106306343016286,58.44781491957894,85.7714659529147
383,84.1127518086768,50.946915488346264,84.68742158069195
384,58.49771022014678,132.51537450842423,29.13274751241187
385,53.551866579761665,155.82287708677467,133.4190485040379
386,35.583206893707256,124.08659059177494,108.01631936430502
387,55.638258816854716,94.99657560276226,33.79492798031548
388,29.048979442781924,128.39478026947737,120.9525904755619
389,105.98480720685154,106.42670427750085,127.59609677256819
390,41.341769643507476,53.61940566676922,9.826547765891565
391,59.26482851441,55.060151469562776,78.90716234455789
392,60.883010703767724,38.443452742562684,127.64018709016801
393,61.611821066086094,151.90335689455608,95.71090109634501
394,50.02157902024733,76.85567976369903,89.69916433761695
395,60.3379963024399,47.424065848127434,134.195066712275
396,27.122095511597326,120.78227595049704,87.50288143250248
397,50.53095416570405,45.61837347108853,95.32747429184843
398,41.9120582991614,59.517736027643856,66.00635057206163
399,64.38965125169567,74.07034038945102,96.58798464142689
400,48.16731893231419,39.361613482876656,157.4622402280243
401,60.329329716382524,119.38060154104652,68.64900590097012
402,64.73082489162209,141.83076385602575,101.06994741467656
403,47.17991436077637,24.42254956352386,97.46955710646279
404,33.015485043732006,111.46106618398504,112.86359991563256
405,41.20340418759684,125.76711806554064,60.63374404482864
406,55.46595628723931,141.78612280967124,82.88091048131515
407,43.930723175154625,136.02309340754212,161.84452215871175
408,22.95736136274133,119.63149093570644,128.53094159817195
409,64.06456977998447,92.26298847576633,83.06229114413539
410,46.77962235946003,83.29517757693185,79.34073075630918
411,46.72750317062864,127.90174940871441,99.18098845198358
412,4.642642204729566,35.88903409914483,67.53684639150373
413,35.391710403712906,30.539772230366243,96.60606232037831
414,26.650437365501766,48.624917461931766,100.81454294112952
415,9.853702406884857,51.32894396171656,115.7887868593412
416,51.01829206184685,173.7409259752726,137.8966747011617
417,78.26700956316394,36.2396755866652,87.16643464444302
418,24.587450257671694,41.641090901410145,28.935792362978795
419,66.41329698655201,166.71542387889974,115.13248064114973
420,19.129687080132552,120.8623532875354,159.32727649838185
421,70.62356921881879,129.48181799785377,165.21220192050143
422,6.186662317946607,102.99285759776345,74.13869240288312
423,48.03649389445413,92.77805625971531,135.77217399919488
424,44.87505658643517,110.17937393249939,112.6818613929076
425,46.33683345666363,72.85711961763505,59.779969868521434
426,8.63585448969718,88.01163748044083,31.71186997035088
427,57.00830597424975,75.40619061338269,78.68612512291594
428,54.45825053954253,88.25746923739113,122.90062540391202
429,49.223288340336644,44.26622138743905,71.90864003800908
430,28.16564713936861,78.90773939185188,35.03843773513078
431,54.058946646521996,103.28247522535177,78.18158222665876
432,33.116665614017805,107.87802217896301,96.09013843160982
433,31.352812393220752,109.25249276946532,109.19236761321683
434,67.52049572678852,110.20702019203168,121.7650814492834
435,36.87277080283789,129.49832886580927,100.66519889722014
436,51.07754577833387,123.13753184064254,33.87655004513067
437,109.12614819476029,146.94658091136688,118.71908477403845
438,76.61549047065927,116.09364765386222,153.26838517344726
439,62.76387451200128,80.1725845643342,10.473421762008591
440,63.24863943861884,117.77866219499778,15.72153258665423
441,41.13323236773644,110.02205897216952,124.87619744413634
442,70.28322513924837,137.69786614965943,98.2878923870198
443,78.02301050221303,71.78124011174452,28.578179167470648
444,32.42934547643237,103.51841869859294,145.26225737405997
445,51.44913054645651,114.72722980699481,41.965385890954956
446,9.666495943673292,98.29230598324476,109.01349625585135
447,58.82729334556868,102.00003692488231,103.3297731550066
448,61.54043064170299,148.95670571980966,79.11303100608694
449,58.70134549087087,121.53131279060004,66.54653569438291
450,48.52040903921037,139.98134008356678,76.41586206678326
451,51.82557441604048,168.38819109792144,109.22125003725917
452,36.31697251362924,71.4905227327681,57.33241990000552
453,26.351941956610595,120.9046393064521,48.28112699189615
454,42.62171613268241,137.38251555568317,136.29782918828587
455,65.17866396982583,99.2439086285725,126.74792341907872
456,17.178121941648843,119.31484674457565,65.32162108234505
457,65.63692309483999,86.46741212067532,75.8146634197376
458,36.70348462806364,85.60225497141715,109.56929753340746
459,27.421069168021294,44.19692001674752,56.51665200940683
460,59.156186112472916,56.699874753050715,98.9968000060204
461,51.67748835076922,133.2079781432324,112.81850769115609
462,79.90109406035329,46.181729026154734,81.36665730997208
463,52.904934085922,115.93717100340082,113.86371135426067
464,40.49246168890799,114.23667073818433,96.36743237754263
465,74.01952304518791,91.47850568355149,98.28446239083097
466,77.88263447613419,151.54662373753897,106.68147008743374
467,44.97561464641381,71.62003881179582,50.768819575118556
468,77.14530988509185,142.20225741114032,126.25443466106927
469,43.772688784989896,33.322992266653365,46.52569930957621
470,43.797609224237206,153.33686618277713,52.97938927045946
471,32.768739450469795,135.61771400114804,21.874465276062526
472,46.78379678261908,64.40568411919699,116.79150250399853
473,20.285628022222234,37.56360515370307,46.27419809190342
474,37.693996645709795,60.55303785436529,85.71753631705899
475,7.579689418582404,56.02673533991072,129.33170981888563
476,31.063943547419413,82.27611796372368,32.362377468188804
477,52.84305322194818,138.62833139118936,115.71564302316744
478,66.34803605062508,108.92248201335325,154.95846475763565
479,65.64154099975026,120.02714435885855,103.15543597021218
480,76.72998301112985,50.48166724191459,59.721889964215
481,35.39737403414134,15.69545546735856,176.8721216316815
482,50.80305547334113,104.6698548709716,128.92173784600067
483,56.149438402078154,91.39031457183864,22.99918758681107
484,38.13116680135528,169.36447843289614,78.25620188281775
485,61.07388049271722,58.67007316990634,122.39428244852641
486,32.23568801362328,113.92290843949326,109.30990828555306
487,43.93605384200943,45.33465451708232,1.126466606768795
488,54.60346489091515,44.735757422766326,80.45582821778487
489,88.44894949749947,92.46524595940741,97.20138981598322
490,22.78071963036658,109.98899021164675,87.98055951293122
491,70.43233658740851,22.8991980809866,80.9176758942048
492,21.851860465837902,166.1157998843482,85.78642795732213
493,39.17065347501159,83.43070701797768,15.941077718156093
494,62.73907492636023,138.46427775732835,26.888704445793906
495,72.85894932816049,71.04061020801159,21.974393752412873
496,52.83094935009166,112.80327447189279,65.39628276773396
497,57.77732493940558,107.81232882214081,131.42442887644137
498,66.36156510923408,26.333410884527378,107.9377326709922
499,6.891669176631899,159.75203876654592,15.187661100677149
500,46.98971872064636,38.9927379860494,95.57701107274555
501,50.25110746125331,110.46204188515632,96.94594165433601
502,56.80291366733466,53.918231005454786,107.29793354210315
503,78.79376136049056,65.50015667925145,68.54039464857284
504,57.93042519724676,92.70754919777796,86.55507463150494
505,56.37451952425569,3.1695280851671876,122.21156772532798
506,49.10379471747164,100.63613289276955,130.5099465965549
507,27.851163352987836,104.18325190506788,106.24064423644043
508,48.68546675768635,93.77229428294258,32.2038639710202
509,86.50536305393372,97.32030187630137,27.49700483283516
510,78.19757337791206,78.78759889840148,75.8082570921875
511,49.34163988437986,89.83712730866122,119.88196704183225
512,68.7283632994355,88.98305071460686,76.0546725236311
513,59.947311488520064,42.59613701496175,152.79842666926686
514,69.31256154208921,167.2487263254179,113.57019029479363
515,73.19919161886644,95.39024522279651,73.10733541590024
516,47.616011226864735,166.4126224412611,152.7274893355681
517,39.05153278216347,117.96345176189799,100.26743735392503
518,33.47272930894593,79.93889381526694,120.82324727308507
519,16.030072306885053,82.82231551703003,116.59671093204948
520,82.88144919573078,149.0047069706037,36.855160895065346
521,47.830708957556574,138.45100214074662,39.401852482229906
522,34.98176496267938,110.293263116031,49.818796137294036
523,85.84008767085973,128.09333453327525,99.96600108604373
524,64.46252273892922,49.225834192856354,93.09220756132676
525,29.812898911558314,56.49426456495479,79.19837101484818
526,50.88412960042562,38.73416585658313,94.87005871283625
527,71.41469506752962,99.48909387722615,67.65578605530929
528,27.795021300384818,90.95380738525563,60.006388846637115
529,50.55459658780912,104.21365213330482,37.1206193205116
530,27.773217612009187,81.02709279601255,95.65103038139607
531,75.0203523456041,108.17355802041105,17.335529831588165
532,40.79293899003754,46.96783672898903,90.89193592561794
533,44.20814860387892,77.51775710634097,52.88021119971991
534,46.69503658895012,36.52702712221816,94.26221804498925
535,32.548889240048126,144.83411279956803,18.68497217803069
536,56.9383562018449,123.29364325594149,32.53937559806083
